1,1,1688.69,384.645,146.62,332.71,64.395,-1,-1,-1
1,2,1303.0,503.0,61.514,139.59,29.439,-1,-1,-1
2,1,1665.69,385.645,146.62,332.71,52.587,-1,-1,-1
2,2,1318.0,536.0,52.0,118.0,30.132,-1,-1,-1
3,2,1315.263,489.445,67.474,153.11,28.89,-1,-1,-1
3,3,1741.315,473.365,113.37,257.27,29.672,-1,-1,-1
3,4,1664.0,418.0,135.42,307.29,31.198,-1,-1,-1
4,1,1665.69,385.645,146.62,332.71,52.587,-1,-1,-1
4,5,1759.0,473.0,113.37,257.27,34.214,-1,-1,-1
5,1,1688.69,384.645,146.62,332.71,64.395,-1,-1,-1
5,6,1847.5485,504.9365,30.903,70.127,30.606,-1,-1,-1
6,6,1848.849,509.888,28.302,64.224,35.023,-1,-1,-1
6,1,1665.69,385.645,146.62,332.71,52.587,-1,-1,-1
6,2,1318.0,536.0,52.0,118.0,30.132,-1,-1,-1
6,3,1741.315,473.365,113.37,257.27,29.672,-1,-1,-1
6,7,1326.263,489.445,67.474,153.11,41.687,-1,-1,-1
7,6,1848.849,509.888,28.302,64.224,35.359,-1,-1,-1
7,1,1644.69,405.645,146.62,332.71,28.729,-1,-1,-1
7,2,1315.263,489.445,67.474,153.11,28.89,-1,-1,-1
8,1,1667.08,370.65,159.84,362.7,53.078,-1,-1,-1
8,2,1321.243,494.205,61.514,139.59,38.787,-1,-1,-1
9,6,1847.5485,504.9365,30.903,70.127,30.606,-1,-1,-1
9,7,1326.263,489.445,67.474,153.11,41.687,-1,-1,-1
9,1,1644.69,405.645,146.62,332.71,28.729,-1,-1,-1
10,7,1326.263,498.445,67.474,153.11,44.719,-1,-1,-1
10,1,1688.69,384.645,146.62,332.71,64.395,-1,-1,-1
11,7,1326.263,499.445,67.474,153.11,38.028,-1,-1,-1
11,1,1688.69,384.645,146.62,332.71,54.748,-1,-1,-1
12,7,1324.068,491.195,73.864,167.61,39.416,-1,-1,-1
12,1,1695.08,397.65,159.84,362.7,30.437,-1,-1,-1
13,7,1349.243,505.205,61.514,139.59,33.671,-1,-1,-1
13,1,1594.08,397.65,159.84,362.7,31.013,-1,-1,-1
13,1,1688.69,384.645,146.62,332.71,54.748,-1,-1,-1
14,7,1324.068,491.195,73.864,167.61,34.284,-1,-1,-1
14,1,1667.08,370.65,159.84,362.7,53.078,-1,-1,-1
15,1,1668.08,370.65,159.84,362.7,56.775,-1,-1,-1
15,7,1349.243,505.205,61.514,139.59,33.671,-1,-1,-1
15,8,1825.0,535.0,33.737,76.557,40.166,-1,-1,-1
16,1,1668.08,370.65,159.84,362.7,32.518,-1,-1,-1
16,7,1334.263,502.445,67.474,153.11,44.973,-1,-1,-1
16,9,1839.6385,532.3335,36.723,83.333,28.766,-1,-1,-1
16,10,-10.414999999999992,253.70999999999998,270.83,614.58,34.067,-1,-1,-1
17,1,1642.16,353.675,175.68,398.65,71.576,-1,-1,-1
17,7,1335.263,501.445,67.474,153.11,46.265,-1,-1,-1
17,10,-52.41499999999999,253.70999999999998,270.83,614.58,34.544,-1,-1,-1
17,1,1695.08,397.65,159.84,362.7,30.437,-1,-1,-1
18,1,1671.69,390.645,146.62,332.71,66.036,-1,-1,-1
18,7,1349.243,505.205,61.514,139.59,33.671,-1,-1,-1
18,10,-10.414999999999992,253.70999999999998,270.83,614.58,34.067,-1,-1,-1
19,1,1670.69,393.645,146.62,332.71,64.738,-1,-1,-1
19,7,1349.068,490.195,73.864,167.61,39.327,-1,-1,-1
19,10,-52.41499999999999,253.70999999999998,270.83,614.58,52.643,-1,-1,-1
20,7,1349.068,490.195,73.864,167.61,36.897,-1,-1,-1
20,1,1594.08,397.65,159.84,362.7,31.013,-1,-1,-1
20,10,27.585000000000008,253.70999999999998,270.83,614.58,33.905,-1,-1,-1
20,1,1617.16,354.675,175.68,398.65,70.678,-1,-1,-1
21,1,1585.16,379.675,175.68,398.65,30.184,-1,-1,-1
21,10,-52.41499999999999,253.70999999999998,270.83,614.58,48.298,-1,-1,-1
21,1,1651.08,370.65,159.84,362.7,63.111,-1,-1,-1
21,1,1695.08,397.65,159.84,362.7,30.437,-1,-1,-1
21,7,1349.068,490.195,73.864,167.61,39.327,-1,-1,-1
22,1,1649.08,377.65,159.84,362.7,69.866,-1,-1,-1
22,10,-52.41499999999999,253.70999999999998,270.83,614.58,52.643,-1,-1,-1
22,7,1349.068,490.195,73.864,167.61,36.897,-1,-1,-1
23,10,-52.41499999999999,253.70999999999998,270.83,614.58,55.724,-1,-1,-1
23,7,1351.068,490.195,73.864,167.61,33.171,-1,-1,-1
23,1,1617.16,354.675,175.68,398.65,70.678,-1,-1,-1
23,1,1585.16,379.675,175.68,398.65,30.184,-1,-1,-1
24,7,1350.068,490.195,73.864,167.61,35.903,-1,-1,-1
24,1,1602.08,397.65,159.84,362.7,74.939,-1,-1,-1
24,1,1668.08,370.65,159.84,362.7,32.518,-1,-1,-1
24,10,-52.41499999999999,253.70999999999998,270.83,614.58,48.298,-1,-1,-1
25,7,1350.068,490.195,73.864,167.61,36.734,-1,-1,-1
25,1,1607.08,397.65,159.84,362.7,77.047,-1,-1,-1
25,1,1668.08,370.65,159.84,362.7,30.144,-1,-1,-1
25,9,1752.275,291.63,207.45,470.74,33.244,-1,-1,-1
25,10,73.58500000000001,253.70999999999998,270.83,614.58,37.316,-1,-1,-1
26,7,1350.068,490.195,73.864,167.61,35.431,-1,-1,-1
26,1,1619.08,396.65,159.84,362.7,68.372,-1,-1,-1
26,11,1835.0,557.0,26.0,59.0,31.706,-1,-1,-1
27,7,1350.068,490.195,73.864,167.61,37.041,-1,-1,-1
27,1,1617.16,354.675,175.68,398.65,70.678,-1,-1,-1
28,7,1350.068,490.195,73.864,167.61,36.827,-1,-1,-1
28,1,1614.16,354.675,175.68,398.65,82.014,-1,-1,-1
28,10,73.58500000000001,253.70999999999998,270.83,614.58,37.316,-1,-1,-1
29,7,1350.068,490.195,73.864,167.61,38.639,-1,-1,-1
29,1,1621.08,371.65,159.84,362.7,72.384,-1,-1,-1
30,7,1346.041,483.325,79.918,181.35,46.891,-1,-1,-1
30,1,1614.16,353.675,175.68,398.65,65.412,-1,-1,-1
30,12,1810.0,533.0,30.903,70.127,35.29,-1,-1,-1
31,7,1349.068,490.195,73.864,167.61,50.363,-1,-1,-1
31,1,1613.16,353.675,175.68,398.65,73.534,-1,-1,-1
31,13,1815.0,549.0,26.0,59.0,37.117,-1,-1,-1
31,14,1308.081,461.34000000000003,87.838,199.32,28.613,-1,-1,-1
32,7,1349.068,490.195,73.864,167.61,56.174,-1,-1,-1
32,9,1752.275,291.63,207.45,470.74,33.244,-1,-1,-1
32,1,1617.16,380.675,175.68,398.65,68.451,-1,-1,-1
33,7,1345.041,483.325,79.918,181.35,52.712,-1,-1,-1
33,9,1752.275,287.63,207.45,470.74,41.951,-1,-1,-1
33,10,73.58500000000001,253.70999999999998,270.83,614.58,37.316,-1,-1,-1
33,1,1613.16,353.675,175.68,398.65,73.534,-1,-1,-1
34,7,1348.068,490.195,73.864,167.61,63.212,-1,-1,-1
34,9,1752.275,288.63,207.45,470.74,39.56,-1,-1,-1
34,1,1612.16,353.675,175.68,398.65,73.734,-1,-1,-1
34,14,1308.081,461.34000000000003,87.838,199.32,28.613,-1,-1,-1
35,7,1348.068,490.195,73.864,167.61,61.084,-1,-1,-1
35,9,1752.275,288.63,207.45,470.74,35.54,-1,-1,-1
35,1,1593.34,351.195,189.32,429.61,80.576,-1,-1,-1
35,15,1670.16,380.675,175.68,398.65,46.659,-1,-1,-1
36,7,1348.068,490.195,73.864,167.61,63.441,-1,-1,-1
36,9,1752.275,288.63,207.45,470.74,32.183,-1,-1,-1
36,1,1569.34,327.195,189.32,429.61,29.29,-1,-1,-1
36,15,1670.16,380.675,175.68,398.65,45.533,-1,-1,-1
37,7,1348.068,490.195,73.864,167.61,65.47,-1,-1,-1
37,9,1752.275,288.63,207.45,470.74,31.266,-1,-1,-1
37,1,1614.16,353.675,175.68,398.65,70.38,-1,-1,-1
37,15,1670.16,380.675,175.68,398.65,46.659,-1,-1,-1
38,7,1348.068,490.195,73.864,167.61,59.666,-1,-1,-1
38,9,1752.275,279.63,207.45,470.74,31.459,-1,-1,-1
38,1,1614.16,353.675,175.68,398.65,68.337,-1,-1,-1
38,15,1670.16,380.675,175.68,398.65,28.986,-1,-1,-1
39,7,1348.068,490.195,73.864,167.61,50.873,-1,-1,-1
39,1,1617.16,381.675,175.68,398.65,75.593,-1,-1,-1
40,7,1348.068,490.195,73.864,167.61,56.938,-1,-1,-1
40,1,1617.34,359.195,189.32,429.61,69.024,-1,-1,-1
41,7,1348.068,490.195,73.864,167.61,59.175,-1,-1,-1
41,1,1619.34,357.195,189.32,429.61,73.547,-1,-1,-1
41,9,1752.275,279.63,207.45,470.74,31.459,-1,-1,-1
41,16,1310.0,545.0,52.0,118.0,29.978,-1,-1,-1
42,7,1348.068,490.195,73.864,167.61,56.873,-1,-1,-1
42,1,1643.16,379.675,175.68,398.65,39.4,-1,-1,-1
42,9,1752.275,279.63,207.45,470.74,36.56,-1,-1,-1
43,7,1348.068,490.195,73.864,167.61,46.469,-1,-1,-1
43,9,1752.275,282.63,207.45,470.74,38.97,-1,-1,-1
43,1,1617.16,381.675,175.68,398.65,75.593,-1,-1,-1
44,7,1348.068,490.195,73.864,167.61,50.829,-1,-1,-1
44,9,1741.63,265.735,226.74,514.53,36.619,-1,-1,-1
44,1,1565.34,356.195,189.32,429.61,68.85,-1,-1,-1
45,7,1348.068,490.195,73.864,167.61,54.438,-1,-1,-1
45,9,1751.275,287.63,207.45,470.74,36.327,-1,-1,-1
45,1,1569.34,327.195,189.32,429.61,29.29,-1,-1,-1
45,1,1643.16,379.675,175.68,398.65,39.4,-1,-1,-1
46,7,1348.068,490.195,73.864,167.61,58.151,-1,-1,-1
46,9,1751.275,287.63,207.45,470.74,41.979,-1,-1,-1
46,15,1670.16,380.675,175.68,398.65,28.986,-1,-1,-1
46,1,1528.275,323.63,207.45,470.74,58.095,-1,-1,-1
47,7,1348.068,490.195,73.864,167.61,54.048,-1,-1,-1
47,9,1740.63,267.735,226.74,514.53,43.154,-1,-1,-1
47,1,1566.34,356.195,189.32,429.61,60.119,-1,-1,-1
48,7,1348.068,490.195,73.864,167.61,54.639,-1,-1,-1
48,9,1699.63,283.735,226.74,514.53,40.341,-1,-1,-1
48,1,1591.34,354.195,189.32,429.61,63.243,-1,-1,-1
49,7,1348.068,490.195,73.864,167.61,56.656,-1,-1,-1
49,9,1750.275,291.63,207.45,470.74,43.303,-1,-1,-1
49,1,1591.34,354.195,189.32,429.61,69.067,-1,-1,-1
50,7,1348.068,490.195,73.864,167.61,49.767,-1,-1,-1
50,1,1591.34,355.195,189.32,429.61,60.967,-1,-1,-1
50,9,1699.63,283.735,226.74,514.53,40.341,-1,-1,-1
51,7,1348.068,490.195,73.864,167.61,44.878,-1,-1,-1
51,9,1738.63,274.735,226.74,514.53,37.965,-1,-1,-1
51,1,1621.34,354.195,189.32,429.61,41.522,-1,-1,-1
51,1,1528.275,323.63,207.45,470.74,58.095,-1,-1,-1
52,7,1348.068,490.195,73.864,167.61,49.451,-1,-1,-1
52,9,1699.63,283.735,226.74,514.53,49.047,-1,-1,-1
52,1,1591.34,355.195,189.32,429.61,60.967,-1,-1,-1
53,7,1348.068,490.195,73.864,167.61,55.381,-1,-1,-1
53,9,1735.63,281.735,226.74,514.53,30.074,-1,-1,-1
53,1,1591.34,356.195,189.32,429.61,57.805,-1,-1,-1
54,7,1348.068,490.195,73.864,167.61,51.86,-1,-1,-1
54,9,1735.63,281.735,226.74,514.53,40.997,-1,-1,-1
54,1,1591.34,357.195,189.32,429.61,44.318,-1,-1,-1
55,7,1348.068,490.195,73.864,167.61,48.271,-1,-1,-1
55,9,1735.63,284.735,226.74,514.53,48.702,-1,-1,-1
55,1,1528.275,323.63,207.45,470.74,58.095,-1,-1,-1
55,1,1621.34,354.195,189.32,429.61,41.522,-1,-1,-1
56,7,1348.068,490.195,73.864,167.61,49.125,-1,-1,-1
56,1,1537.275,346.63,207.45,470.74,39.826,-1,-1,-1
56,9,1699.63,283.735,226.74,514.53,49.047,-1,-1,-1
57,7,1348.068,490.195,73.864,167.61,46.852,-1,-1,-1
57,1,1531.275,325.63,207.45,470.74,57.984,-1,-1,-1
57,9,1699.63,283.735,226.74,514.53,49.047,-1,-1,-1
57,17,579.0,522.0,135.42,307.29,42.276,-1,-1,-1
58,7,1348.068,490.195,73.864,167.61,48.833,-1,-1,-1
58,1,1591.34,357.195,189.32,429.61,44.318,-1,-1,-1
58,9,1735.63,284.735,226.74,514.53,48.702,-1,-1,-1
59,7,1351.041,481.325,79.918,181.35,47.674,-1,-1,-1
59,9,1735.63,284.735,226.74,514.53,52.273,-1,-1,-1
59,1,1621.34,354.195,189.32,429.61,41.522,-1,-1,-1
59,1,1537.275,346.63,207.45,470.74,39.826,-1,-1,-1
60,7,1348.068,490.195,73.864,167.61,48.119,-1,-1,-1
60,1,1621.34,353.195,189.32,429.61,32.633,-1,-1,-1
60,1,1531.16,406.675,175.68,398.65,50.52,-1,-1,-1
60,9,1699.63,283.735,226.74,514.53,49.047,-1,-1,-1
61,7,1348.068,490.195,73.864,167.61,46.722,-1,-1,-1
61,9,1701.63,283.735,226.74,514.53,54.974,-1,-1,-1
61,18,1554.0,514.0,123.42,280.06,53.015,-1,-1,-1
62,7,1350.068,490.195,73.864,167.61,49.373,-1,-1,-1
62,9,1702.63,283.735,226.74,514.53,51.194,-1,-1,-1
62,18,1565.315,539.365,113.37,257.27,63.039,-1,-1,-1
63,1,1531.275,325.63,207.45,470.74,57.984,-1,-1,-1
63,7,1351.041,481.325,79.918,181.35,47.674,-1,-1,-1
63,9,1701.63,283.735,226.74,514.53,54.974,-1,-1,-1
64,1,1496.275,349.63,207.45,470.74,55.605,-1,-1,-1
